Store_Id,Department,Year_Month,Sales_Target,Sales_Actual,Sales_Variance,Sales_Target_Achievement_Pct,Customer_Satisfaction,Nps_Score,Waste_Percentage,On_Time_Delivery,Operational_Efficiency_Status
STR025,Store Operations,2024-03-01,171000,164585.2,-6414.799999999988,96.25,6.9,36.6,1.31,89.6,Standard
STR025,Fresh Produce,2024-03-01,42750,46646.17,3896.1699999999983,109.11,7.8,72.7,5.67,91.2,Standard
STR025,Meat/Fish & Bakery,2024-03-01,33250,23822.35,-9427.650000000001,71.65,7.9,70.1,4.02,92.3,Low Efficiency
STR026,Store Operations,2024-03-01,307800,346740.36,38940.359999999986,112.65,8.4,58.6,1.78,94.4,High Efficiency
STR026,Fresh Produce,2024-03-01,76950,98775.26,21825.259999999995,128.36,8.5,69.9,3.43,97.2,High Efficiency
STR026,Meat/Fish & Bakery,2024-03-01,59850,53902.57,-5947.43,90.06,7.6,27.4,4.05,93.4,Standard
STR027,Store Operations,2024-03-01,307800,335091.93,27291.929999999993,108.87,7.1,57,1.34,99,High Efficiency
STR027,Fresh Produce,2024-03-01,76950,68849.85,-8100.149999999994,89.47,6.7,22.8,4.51,93.5,Low Efficiency
STR027,Meat/Fish & Bakery,2024-03-01,59850,51109.46,-8740.54,85.4,6.7,14.7,3.65,92.4,Low Efficiency
STR028,Store Operations,2024-03-01,171000,164498.09,-6501.9100000000035,96.2,8.2,55.6,1.2,96.2,Standard
STR028,Fresh Produce,2024-03-01,42750,42865.87,115.87000000000262,100.27,8.5,71.7,3.9,93.9,High Efficiency
STR028,Meat/Fish & Bakery,2024-03-01,33250,40068.41,6818.4100000000035,120.51,5.7,3.4,4.59,98.6,High Efficiency
STR029,Store Operations,2024-03-01,307800,392848.16,85048.15999999997,127.63,6.4,26.6,0.91,90.9,High Efficiency
STR029,Fresh Produce,2024-03-01,76950,71730.55,-5219.449999999997,93.22,8.9,90.6,3.7,92.2,Standard
STR029,Meat/Fish & Bakery,2024-03-01,59850,66505.84,6655.8399999999965,111.12,7.9,48,4.81,90.6,High Efficiency
STR030,Store Operations,2024-03-01,400140,374797.25,-25342.75,93.67,8.3,48.4,0.83,92.3,Standard
STR030,Fresh Produce,2024-03-01,100035,85758.8,-14276.199999999997,85.73,7.5,28.9,2.28,97.4,Low Efficiency
STR030,Meat/Fish & Bakery,2024-03-01,77805,84168.52,6363.520000000004,108.18,6.4,8.6,3.52,96.4,High Efficiency
STR031,Store Operations,2024-03-01,171000,229759.67,58759.67000000001,134.36,7.2,46.3,0.98,96.5,High Efficiency
STR031,Fresh Produce,2024-03-01,42750,38594.67,-4155.330000000002,90.28,6.8,-4.9,3.98,97.3,Standard
STR031,Meat/Fish & Bakery,2024-03-01,33250,33300.55,50.55000000000291,100.15,8.9,67.5,4.35,89.6,High Efficiency
STR032,Store Operations,2024-03-01,222300,246100,23800,110.71,6.6,8,1.81,95.4,High Efficiency
STR032,Fresh Produce,2024-03-01,55575,54138.99,-1436.010000000002,97.42,6.7,26.6,3.4,94.2,Standard
STR032,Meat/Fish & Bakery,2024-03-01,43225,40336.08,-2888.9199999999983,93.32,8,35.4,1.68,95.3,Standard
STR033,Store Operations,2024-03-01,222300,298125.32,75825.32,134.11,6.7,19.2,1.47,91.1,High Efficiency
STR033,Fresh Produce,2024-03-01,55575,64062.71,8487.71,115.27,7.9,62.7,4.73,93.5,High Efficiency
STR033,Meat/Fish & Bakery,2024-03-01,43225,36774.62,-6450.379999999997,85.08,7.7,71.3,4.16,98.4,Low Efficiency
STR034,Store Operations,2024-03-01,171000,177279.88,6279.880000000005,103.67,9.3,96.9,1.03,95.4,High Efficiency
STR034,Fresh Produce,2024-03-01,42750,42273.51,-476.48999999999796,98.89,8,51.6,5.47,91.9,Standard
STR034,Meat/Fish & Bakery,2024-03-01,33250,30903.45,-2346.5499999999993,92.94,8.2,61.6,3.11,93.9,Standard
STR035,Store Operations,2024-03-01,307800,208127.63,-99672.37,67.62,7.4,37.2,1.65,91.3,Low Efficiency
STR035,Fresh Produce,2024-03-01,76950,76618.86,-331.1399999999994,99.57,9.3,63.1,4.94,97.9,Standard
STR035,Meat/Fish & Bakery,2024-03-01,59850,56517.64,-3332.3600000000006,94.43,8.2,43.7,3.24,93.5,Standard
STR036,Store Operations,2024-03-01,102600,88772.85,-13827.149999999994,86.52,5.9,33.6,1.7,93.7,Low Efficiency
STR036,Fresh Produce,2024-03-01,25650,21550.33,-4099.669999999998,84.02,6.4,37.6,2.96,93.3,Low Efficiency
STR036,Meat/Fish & Bakery,2024-03-01,19950,18016.06,-1933.9399999999987,90.31,8.1,66.1,4.49,95.9,Standard
STR037,Store Operations,2024-03-01,171000,118043.17,-52956.83,69.03,7.6,31.7,0.72,97.3,Low Efficiency
STR037,Fresh Produce,2024-03-01,42750,40757.22,-1992.7799999999988,95.34,8.7,75.4,2.54,94.4,Standard
STR037,Meat/Fish & Bakery,2024-03-01,33250,42862.37,9612.370000000003,128.91,9.4,71.7,2.9,96.7,High Efficiency
STR038,Store Operations,2024-03-01,171000,138391.96,-32608.040000000008,80.93,7.6,3.3,0.8,90.5,Low Efficiency
STR038,Fresh Produce,2024-03-01,42750,41135.42,-1614.5800000000017,96.22,8.7,53,2.36,92.8,Standard
STR038,Meat/Fish & Bakery,2024-03-01,33250,32762.95,-487.0499999999993,98.54,8.4,65.6,2.55,95.3,Standard
STR039,Store Operations,2024-03-01,171000,184610.72,13610.720000000001,107.96,7.6,55.9,1.49,90.3,High Efficiency
STR039,Fresh Produce,2024-03-01,42750,38824.87,-3925.1299999999974,90.82,4.5,0,2.6,85.7,Standard
STR039,Meat/Fish & Bakery,2024-03-01,33250,36267.13,3017.1299999999974,109.07,8.6,56,3.28,91.2,High Efficiency
STR040,Store Operations,2024-03-01,307800,298994.83,-8805.169999999984,97.14,6.1,3.9,1.64,94.5,Standard
STR040,Fresh Produce,2024-03-01,76950,76121.47,-828.5299999999988,98.92,7.6,36.4,4.66,98.3,Standard
STR040,Meat/Fish & Bakery,2024-03-01,59850,52059.84,-7790.1600000000035,86.98,8.5,56.9,4.95,94.5,Low Efficiency
STR041,Store Operations,2024-03-01,307800,254801.47,-52998.53,82.78,6.8,30.7,1.38,93,Low Efficiency
STR041,Fresh Produce,2024-03-01,76950,78568.12,1618.1199999999953,102.1,7.9,63.3,3.12,92.6,High Efficiency
STR041,Meat/Fish & Bakery,2024-03-01,59850,52240.61,-7609.389999999999,87.29,6.6,8.4,3.52,89.7,Low Efficiency
STR042,Store Operations,2024-03-01,102600,111691.93,9091.929999999993,108.86,6.3,42.4,0.95,95.2,High Efficiency
STR042,Fresh Produce,2024-03-01,25650,22164.73,-3485.2700000000004,86.41,4.8,-12,4.22,91.4,Low Efficiency
STR042,Meat/Fish & Bakery,2024-03-01,19950,23249.64,3299.6399999999994,116.54,6.5,42.4,2.07,93,High Efficiency
STR043,Store Operations,2024-03-01,171000,149993.59,-21006.410000000003,87.72,7.5,21.5,1.94,94.7,Low Efficiency
STR043,Fresh Produce,2024-03-01,42750,51570.85,8820.849999999999,120.63,10,90,4.71,95.4,High Efficiency
STR043,Meat/Fish & Bakery,2024-03-01,33250,33445.35,195.34999999999854,100.59,7.4,41.3,4.57,93.1,High Efficiency
STR044,Store Operations,2024-03-01,307800,342272.3,34472.29999999999,111.2,7.1,73.1,1.12,92,High Efficiency
STR044,Fresh Produce,2024-03-01,76950,87283.41,10333.410000000003,113.43,7.4,37.8,4.06,95.9,High Efficiency
STR044,Meat/Fish & Bakery,2024-03-01,59850,56782.48,-3067.519999999997,94.87,6.7,3.4,3.52,94.2,Standard
STR045,Store Operations,2024-03-01,307800,357800.55,50000.54999999999,116.24,8.8,89.4,0.98,93,High Efficiency
STR045,Fresh Produce,2024-03-01,76950,56893.13,-20056.870000000003,73.94,7.3,17.5,2.87,100,Low Efficiency
STR045,Meat/Fish & Bakery,2024-03-01,59850,49923.32,-9926.68,83.41,6.5,21.5,3.78,96.6,Low Efficiency
STR046,Store Operations,2024-03-01,171000,172676.49,1676.4899999999907,100.98,8.2,51.1,0.91,94.7,High Efficiency
STR046,Fresh Produce,2024-03-01,42750,46291.93,3541.9300000000003,108.29,6.4,23.2,3,92.7,High Efficiency
STR046,Meat/Fish & Bakery,2024-03-01,33250,28933.04,-4316.959999999999,87.02,6.5,24.2,4.68,94.4,Low Efficiency
STR047,Store Operations,2024-03-01,222300,212989.46,-9310.540000000008,95.81,7,46.5,1.03,98.6,Standard
STR047,Fresh Produce,2024-03-01,55575,44285.32,-11289.68,79.69,8.3,21.3,5.92,95.7,Low Efficiency
STR047,Meat/Fish & Bakery,2024-03-01,43225,46082.73,2857.730000000003,106.61,7.5,52.3,4.01,91.7,High Efficiency
STR048,Store Operations,2024-03-01,171000,182927.45,11927.450000000012,106.98,8.3,73.5,1.98,97.8,High Efficiency
STR048,Fresh Produce,2024-03-01,42750,36645.88,-6104.120000000003,85.72,8,32.9,2.17,97.5,Low Efficiency
STR048,Meat/Fish & Bakery,2024-03-01,33250,29859.56,-3390.4399999999987,89.8,6.4,31,3.89,94.9,Low Efficiency
STR049,Store Operations,2024-03-01,102600,102792.08,192.08000000000175,100.19,7.7,18.4,0.67,97.1,High Efficiency
STR049,Fresh Produce,2024-03-01,25650,25054.01,-595.9900000000016,97.68,5.9,19.3,2.36,94.1,Standard
STR049,Meat/Fish & Bakery,2024-03-01,19950,20235.15,285.15000000000146,101.43,5.3,0.3,3.3,91.9,High Efficiency
STR050,Store Operations,2024-03-01,171000,223824.65,52824.649999999994,130.89,7,14.9,0.74,90.2,High Efficiency
STR050,Fresh Produce,2024-03-01,42750,28106.46,-14643.54,65.75,7.9,39.9,2.09,92.9,Low Efficiency
STR050,Meat/Fish & Bakery,2024-03-01,33250,30208.7,-3041.2999999999993,90.85,6.8,0.9,4.36,93.7,Standard
STR051,Store Operations,2024-03-01,400140,537900.01,137760.01,134.43,7,24.6,1.4,89.9,High Efficiency
STR051,Fresh Produce,2024-03-01,100035,83672.19,-16362.809999999998,83.64,6.2,21.5,4.13,95.2,Low Efficiency
STR051,Meat/Fish & Bakery,2024-03-01,77805,81183.28,3378.279999999999,104.34,8,51,3.94,92,High Efficiency
STR052,Store Operations,2024-03-01,171000,203282.85,32282.850000000006,118.88,7.7,37.3,1.45,93.5,High Efficiency
STR052,Fresh Produce,2024-03-01,42750,48490.99,5740.989999999998,113.43,8.3,64.3,4.03,99.2,High Efficiency
STR052,Meat/Fish & Bakery,2024-03-01,33250,32131.35,-1118.6500000000015,96.64,7.6,35.4,3.17,95.5,Standard
STR053,Store Operations,2024-03-01,171000,210326.66,39326.66,123,7.4,29.4,1.49,91.2,High Efficiency
STR053,Fresh Produce,2024-03-01,42750,32066.36,-10683.64,75.01,6.8,14.4,5.16,94.7,Low Efficiency
STR053,Meat/Fish & Bakery,2024-03-01,33250,26030.32,-7219.68,78.29,7.6,27.2,3.66,93.2,Low Efficiency
STR054,Store Operations,2024-03-01,171000,146629.18,-24370.820000000007,85.75,9.2,87.9,1.36,92.7,Low Efficiency
STR054,Fresh Produce,2024-03-01,42750,37479.79,-5270.209999999999,87.67,7.9,40.5,3.47,99.3,Low Efficiency
STR054,Meat/Fish & Bakery,2024-03-01,33250,30799.63,-2450.369999999999,92.63,6.3,17.9,2.9,87.9,Standard
STR055,Store Operations,2024-03-01,222300,244508.94,22208.940000000002,109.99,8.2,45.1,1.11,97.8,High Efficiency
STR055,Fresh Produce,2024-03-01,55575,50239.34,-5335.6600000000035,90.4,7.9,49.6,5.39,97.5,Standard
STR055,Meat/Fish & Bakery,2024-03-01,43225,39809.6,-3415.4000000000015,92.1,8.7,46.5,4.68,89.5,Standard
STR056,Store Operations,2024-03-01,133380,129385.74,-3994.2599999999948,97.01,7.9,76,0.91,88.8,Standard
STR056,Fresh Produce,2024-03-01,33345,29441.07,-3903.9300000000003,88.29,6.2,23.6,4.57,92.7,Low Efficiency
STR056,Meat/Fish & Bakery,2024-03-01,25935,26830.52,895.5200000000004,103.45,7.7,30.4,4.92,86,High Efficiency
STR057,Store Operations,2024-03-01,222300,239363.1,17063.100000000006,107.68,8,34.5,1.84,100,High Efficiency
STR057,Fresh Produce,2024-03-01,55575,56220.15,645.1500000000015,101.16,8.9,57.6,4.21,92.6,High Efficiency
STR057,Meat/Fish & Bakery,2024-03-01,43225,36484.73,-6740.269999999997,84.41,6.6,17.6,4.61,94.6,Low Efficiency
STR058,Store Operations,2024-03-01,171000,188494.36,17494.359999999986,110.23,6.7,32.4,1.81,95.6,High Efficiency
STR058,Fresh Produce,2024-03-01,42750,44604.43,1854.4300000000003,104.34,7.4,27.2,5.14,93.7,Standard
STR058,Meat/Fish & Bakery,2024-03-01,33250,30176.45,-3073.5499999999993,90.76,8.1,46.4,2.03,95,Standard
STR059,Store Operations,2024-03-01,307800,279771.97,-28028.030000000028,90.89,8.4,30.3,1.26,100,Standard
STR059,Fresh Produce,2024-03-01,76950,86824.26,9874.259999999995,112.83,7.9,65.7,2.72,96.5,High Efficiency
STR059,Meat/Fish & Bakery,2024-03-01,59850,71691.86,11841.86,119.79,5.7,-17.7,4.91,96.3,High Efficiency
STR060,Store Operations,2024-03-01,171000,190143.8,19143.79999999999,111.2,6.7,4.5,1.11,92.7,High Efficiency
STR060,Fresh Produce,2024-03-01,42750,51142.18,8392.18,119.63,7.6,44.3,3.92,96,High Efficiency
STR060,Meat/Fish & Bakery,2024-03-01,33250,31473.21,-1776.7900000000009,94.66,7.5,40.4,2.5,99.2,Standard
STR061,Store Operations,2024-03-01,171000,124144.42,-46855.58,72.6,7.2,46.3,1.08,98.6,Low Efficiency
STR061,Fresh Produce,2024-03-01,42750,47516.46,4766.459999999999,111.15,7.1,50,4.47,96.9,High Efficiency
STR061,Meat/Fish & Bakery,2024-03-01,33250,36883.89,3633.8899999999994,110.93,7.4,53.5,1.84,94.2,High Efficiency
STR062,Store Operations,2024-03-01,307800,264654.13,-43145.869999999995,85.98,8.3,28.6,1.57,94.7,Low Efficiency
STR062,Fresh Produce,2024-03-01,76950,66699.56,-10250.440000000002,86.68,5.2,-18.9,2.72,91.1,Low Efficiency
STR062,Meat/Fish & Bakery,2024-03-01,59850,49634.65,-10215.349999999999,82.93,7.7,46.9,2.46,88.8,Low Efficiency
STR063,Store Operations,2024-03-01,171000,165376.5,-5623.5,96.71,7.5,53.3,1.8,94,Standard
STR063,Fresh Produce,2024-03-01,42750,37235.06,-5514.940000000002,87.1,7.2,22.2,5,92,Low Efficiency
STR063,Meat/Fish & Bakery,2024-03-01,33250,39071.58,5821.580000000002,117.51,7.7,66.7,2.63,93.8,High Efficiency
STR064,Store Operations,2024-03-01,133380,166646.87,33266.869999999995,124.94,8.7,75.3,0.91,95.9,High Efficiency
STR064,Fresh Produce,2024-03-01,33345,27006.94,-6338.060000000001,80.99,7,17.3,3.56,96.8,Low Efficiency
STR064,Meat/Fish & Bakery,2024-03-01,25935,23700.61,-2234.3899999999994,91.38,8.6,76.1,4.91,90,Standard
STR065,Store Operations,2024-03-01,171000,162276.69,-8723.309999999998,94.9,6.7,47.8,1.89,92.1,Standard
STR065,Fresh Produce,2024-03-01,42750,44498.78,1748.7799999999988,104.09,7.1,41,3.11,93.1,High Efficiency
STR065,Meat/Fish & Bakery,2024-03-01,33250,28885.11,-4364.889999999999,86.87,8,61.1,4.49,90.7,Low Efficiency
STR066,Store Operations,2024-03-01,171000,187928.52,16928.51999999999,109.9,7.2,59.8,1.29,91.9,High Efficiency
STR066,Fresh Produce,2024-03-01,42750,52258.3,9508.300000000003,122.24,8.6,84.4,4.27,97.5,High Efficiency
STR066,Meat/Fish & Bakery,2024-03-01,33250,37974.02,4724.019999999997,114.21,8.2,61.7,2.61,95.2,High Efficiency
STR067,Store Operations,2024-03-01,133380,158544.88,25164.880000000005,118.87,6.9,15.1,1.17,92.3,High Efficiency
STR067,Fresh Produce,2024-03-01,33345,30319.5,-3025.5,90.93,8.5,43.6,2.87,91.1,Standard
STR067,Meat/Fish & Bakery,2024-03-01,25935,20492.73,-5442.27,79.02,8.1,49.3,3.4,95.6,Low Efficiency
STR068,Store Operations,2024-03-01,307800,329732.85,21932.849999999977,107.13,7.4,62.6,1.65,88.2,High Efficiency
STR068,Fresh Produce,2024-03-01,76950,101323.18,24373.179999999993,131.67,5.6,-2.4,4.46,88.6,High Efficiency
STR068,Meat/Fish & Bakery,2024-03-01,59850,60528.76,678.760000000002,101.13,7.9,41,2.59,93.9,High Efficiency
STR069,Store Operations,2024-03-01,171000,161780.59,-9219.410000000003,94.61,5.3,6.1,1.77,96.1,Standard
STR069,Fresh Produce,2024-03-01,42750,36631.7,-6118.300000000003,85.69,6.2,4.6,3.21,94.7,Low Efficiency
STR069,Meat/Fish & Bakery,2024-03-01,33250,33044.43,-205.5699999999997,99.38,5.5,-5.1,5,88.1,Standard
STR070,Store Operations,2024-03-01,171000,145135.79,-25864.209999999992,84.87,6.5,3.9,1.61,92.7,Low Efficiency
STR070,Fresh Produce,2024-03-01,42750,50688.05,7938.050000000003,118.57,5.7,-0.6,4.58,94.3,High Efficiency
STR070,Meat/Fish & Bakery,2024-03-01,33250,29053.44,-4196.560000000001,87.38,7.6,38.9,2.71,90.9,Low Efficiency
STR071,Store Operations,2024-03-01,307800,400000.87,92200.87,129.95,6.6,28.2,1.73,91.2,High Efficiency
STR071,Fresh Produce,2024-03-01,76950,71141.18,-5808.820000000007,92.45,5.8,-11.2,2.54,95.3,Standard
STR071,Meat/Fish & Bakery,2024-03-01,59850,68076.46,8226.460000000006,113.75,8.6,64.2,2.44,84.4,High Efficiency
STR072,Store Operations,2024-03-01,307800,251740.72,-56059.28,81.79,6.3,23.2,1.59,99.1,Low Efficiency
STR072,Fresh Produce,2024-03-01,76950,90048.4,13098.399999999994,117.02,9.8,71,5.55,89.1,Standard
STR072,Meat/Fish & Bakery,2024-03-01,59850,67307.34,7457.3399999999965,112.46,10,92.3,3.9,92.8,High Efficiency
STR073,Store Operations,2024-03-01,171000,156077.49,-14922.51000000001,91.27,7.8,31.4,1.74,89.7,Standard
STR073,Fresh Produce,2024-03-01,42750,42403.5,-346.5,99.19,7.8,43.3,2.04,94.1,Standard
STR073,Meat/Fish & Bakery,2024-03-01,33250,34202.57,952.5699999999997,102.86,7.1,40.8,3.01,91.9,High Efficiency
STR074,Store Operations,2024-03-01,171000,174023.92,3023.920000000013,101.77,8.5,70,0.78,97.4,High Efficiency
STR074,Fresh Produce,2024-03-01,42750,45427.81,2677.8099999999977,106.26,7.4,26.6,3.12,96.6,High Efficiency
STR074,Meat/Fish & Bakery,2024-03-01,33250,29169.83,-4080.1699999999983,87.73,6.3,14.8,2.77,96.2,Low Efficiency
STR075,Store Operations,2024-03-01,102600,108845.99,6245.990000000005,106.09,7.2,33.1,1.42,94.8,High Efficiency
STR075,Fresh Produce,2024-03-01,25650,25647.43,-2.569999999999709,99.99,8.1,83.1,2.13,86.9,Standard
STR075,Meat/Fish & Bakery,2024-03-01,19950,23145.07,3195.0699999999997,116.02,6.4,19.6,2.17,95.4,High Efficiency
STR076,Store Operations,2024-03-01,400140,377709.89,-22430.109999999986,94.39,4.8,-21.5,1.17,91.3,Standard
STR076,Fresh Produce,2024-03-01,100035,88058.98,-11976.020000000004,88.03,6.2,25.2,4.31,89.5,Low Efficiency
STR076,Meat/Fish & Bakery,2024-03-01,77805,67274.89,-10530.11,86.47,7.6,51.7,3.94,91.5,Low Efficiency
STR077,Store Operations,2024-03-01,171000,158369.39,-12630.609999999986,92.61,7.1,24.7,0.94,91.4,Standard
STR077,Fresh Produce,2024-03-01,42750,43152.5,402.5,100.94,7.1,32.7,2.26,96.8,High Efficiency
STR077,Meat/Fish & Bakery,2024-03-01,33250,31363.11,-1886.8899999999994,94.33,10,86.3,4.13,96.2,Standard
STR078,Store Operations,2024-03-01,171000,168037.5,-2962.5,98.27,7.2,34.8,1.89,94.7,Standard
STR078,Fresh Produce,2024-03-01,42750,58696.43,15946.43,137.3,7.4,-1,4.31,100,High Efficiency
STR078,Meat/Fish & Bakery,2024-03-01,33250,30617.56,-2632.4399999999987,92.08,6.2,38.5,2.08,92.7,Standard
STR079,Store Operations,2024-03-01,171000,128769.4,-42230.600000000006,75.3,8,84.9,1.37,94.9,Low Efficiency
STR079,Fresh Produce,2024-03-01,42750,47228.18,4478.18,110.48,6.6,29.3,4.54,94.6,High Efficiency
STR079,Meat/Fish & Bakery,2024-03-01,33250,37490.42,4240.419999999998,112.75,8.1,56.8,2.62,92.1,High Efficiency
STR080,Store Operations,2024-03-01,171000,168929.64,-2070.359999999986,98.79,8.8,42.8,1.48,95.6,Standard
STR080,Fresh Produce,2024-03-01,42750,39692.94,-3057.0599999999977,92.85,6.9,7.7,2.92,92.3,Standard
STR080,Meat/Fish & Bakery,2024-03-01,33250,31680.17,-1569.8300000000017,95.28,8.2,40.3,4.33,96.4,Standard
STR081,Store Operations,2024-03-01,400140,467914.34,67774.34000000003,116.94,8.3,70.9,1.06,93.5,High Efficiency
STR081,Fresh Produce,2024-03-01,100035,125146.96,25111.960000000006,125.1,8.7,62.4,5.67,90.7,Standard
STR081,Meat/Fish & Bakery,2024-03-01,77805,66320.4,-11484.600000000006,85.24,6.4,18,1.7,93.2,Low Efficiency
STR082,Store Operations,2024-03-01,307800,337514.22,29714.219999999972,109.65,8.3,70,1.91,96.7,High Efficiency
STR082,Fresh Produce,2024-03-01,76950,89238.29,12288.289999999994,115.97,7.3,32,2.04,90,High Efficiency
STR082,Meat/Fish & Bakery,2024-03-01,59850,56753.18,-3096.8199999999997,94.83,5.7,0.4,3.85,95.8,Standard
STR083,Store Operations,2024-03-01,307800,285111.42,-22688.580000000016,92.63,8.4,63.8,0.93,90.5,Standard
STR083,Fresh Produce,2024-03-01,76950,66652.97,-10297.029999999999,86.62,7.9,54.2,5.89,91.3,Low Efficiency
STR083,Meat/Fish & Bakery,2024-03-01,59850,67283.01,7433.009999999995,112.42,6.5,38.6,2.86,94.3,High Efficiency
STR084,Store Operations,2024-03-01,171000,177831.35,6831.350000000006,103.99,7.8,44.7,1.91,96.8,High Efficiency
STR084,Fresh Produce,2024-03-01,42750,52127.05,9377.050000000003,121.93,6.8,38.2,4.95,95.7,High Efficiency
STR084,Meat/Fish & Bakery,2024-03-01,33250,33397.62,147.62000000000262,100.44,7.1,36.5,4.44,95,High Efficiency
STR085,Store Operations,2024-03-01,307800,251660.9,-56139.100000000006,81.76,7.9,96.9,0.99,98.8,Low Efficiency
STR085,Fresh Produce,2024-03-01,76950,88808.81,11858.809999999998,115.41,7.3,64,3.98,94.5,High Efficiency
STR085,Meat/Fish & Bakery,2024-03-01,59850,52845.32,-7004.68,88.3,7.7,42.9,4.12,96.2,Low Efficiency
STR086,Store Operations,2024-03-01,307800,357340.42,49540.419999999984,116.1,8.1,57.4,1.2,95.1,High Efficiency
STR086,Fresh Produce,2024-03-01,76950,80931.96,3981.9600000000064,105.17,8.9,89.7,4.51,94.1,High Efficiency
STR086,Meat/Fish & Bakery,2024-03-01,59850,57814.78,-2035.2200000000012,96.6,7,41.5,4.77,94.7,Standard
STR087,Store Operations,2024-03-01,171000,158307.49,-12692.51000000001,92.58,8.2,14.8,1.16,90.9,Standard
STR087,Fresh Produce,2024-03-01,42750,45044.64,2294.6399999999994,105.37,6.4,-7.1,3.78,91.4,High Efficiency
STR087,Meat/Fish & Bakery,2024-03-01,33250,38912.07,5662.07,117.03,6.7,6.3,3.75,96,High Efficiency
STR088,Store Operations,2024-03-01,307800,285798.78,-22001.219999999972,92.85,6.7,23.4,1.28,87.8,Standard
STR088,Fresh Produce,2024-03-01,76950,60065.37,-16884.629999999997,78.06,8.6,66.6,2.84,94.1,Low Efficiency
STR088,Meat/Fish & Bakery,2024-03-01,59850,61830.5,1980.5,103.31,7.3,52.3,2.99,93.1,High Efficiency
STR089,Store Operations,2024-03-01,307800,305322.24,-2477.7600000000093,99.2,7.3,20.6,1.19,100,Standard
STR089,Fresh Produce,2024-03-01,76950,89428.26,12478.259999999995,116.22,8.5,41.2,3.21,89.7,High Efficiency
STR089,Meat/Fish & Bakery,2024-03-01,59850,52874.06,-6975.940000000002,88.34,7.8,44.8,3.37,88.4,Low Efficiency
STR090,Store Operations,2024-03-01,102600,122206.71,19606.710000000006,119.11,8,42.1,1.81,92.3,High Efficiency
STR090,Fresh Produce,2024-03-01,25650,27165.38,1515.380000000001,105.91,7.9,64.5,2.95,94.2,High Efficiency
STR090,Meat/Fish & Bakery,2024-03-01,19950,16782.51,-3167.4900000000016,84.12,6.4,-0.4,2.02,92.9,Low Efficiency
STR091,Store Operations,2024-03-01,307800,294301.04,-13498.960000000021,95.61,7.5,64.5,1.61,92.9,Standard
STR091,Fresh Produce,2024-03-01,76950,53862.16,-23087.839999999997,70,7.8,16.2,2.73,95.7,Low Efficiency
STR091,Meat/Fish & Bakery,2024-03-01,59850,57834.29,-2015.7099999999991,96.63,7.6,62.5,1.76,95.9,Standard
STR092,Store Operations,2024-03-01,222300,213478.32,-8821.679999999993,96.03,8.2,43.1,1.1,95.5,Standard
